tierspol,tierspol,True,1.0,1.0,1.0,1.0,1.0
Przedsiêbiorstwo Handlowo Us³ugowo Produkcyjne MARAN,Przedsiêbiorstwo Handlowo Us³ugowo Produkcyjne MARAN,True,1.0,1.0,1.0,1.0,1.0
F.U.H. ATRIX Aldona Romanowska,F.U.H. ATRIX Aldona Romanowska,True,1.0,1.0,1.0,1.0,1.0
FUH Amo I. Ostrowska,FUH Amo I. Ostrowska,True,1.0,1.0,1.0,1.0,1.0
Myjnia £osiów Grzegorz £ojek,myjnia ³osiów grzegorz ³ojek,False,0.8571428571428571,0.8571428571428571,0.876984126984127,0.876984126984127,0.8571428571428571
Anpol Anna Kunca,Anpol Anna Kunca,True,1.0,1.0,1.0,1.0,1.0
P.P.H.U. MOBIL - Smoliñski S.,P.P.H.U. MOBIL - Smoliñski S.,True,1.0,1.0,1.0,1.0,1.0
Lecznica Stomatologiczno-Lekarska "Viva Dent Medica",Lecznica Stomatologiczno-Lekarska "Viva Dent Medica",True,1.0,1.0,1.0,1.0,1.0
Kolber Lekarze - Chirurg Medycyna Estetyczna Ginekolog,Kolber Lekarze - Chirurg Medycyna Estetyczna Ginekolog,True,1.0,1.0,1.0,1.0,1.0
Profemed,profemed,False,0.875,0.875,0.9166666666666666,0.9166666666666666,0.875
Lekarska Spó³dzielnia Pracy,Lekarska Spó³dzielnia Pracy,True,1.0,1.0,1.0,1.0,1.0
Gabinet Urologiczno Ginekologiczny,Gabinet Urologiczno Ginekologiczny,True,1.0,1.0,1.0,1.0,1.0
Allmed-gabinet ginekologiczny lek.Rafa³ Ufnalewski,Allmed-gabinet ginekologiczny lek.Rafa³ Ufnalewski,True,1.0,1.0,1.0,1.0,1.0
Specjalistyczny Gabinet Ginekologiczno-Po³o¿niczy Zbigniew Wolski,Specjalistyczny Gabinet Ginekologiczno-Po³o¿niczy Zbigniew Wolski,True,1.0,1.0,1.0,1.0,1.0
Prywatny gabinet ginekologiczny,Prywatny gabinet ginekologiczny,True,1.0,1.0,1.0,1.0,1.0
Specjalistyczny Gabinet Ginekologiczno-Po³o¿niczy i USG,Specjalistyczny Gabinet Ginekologiczno-Po³o¿niczy i USG,True,1.0,1.0,1.0,1.0,1.0
Prywatny Gabinet Ginekologiczno - Po³o¿niczy Jerzy Gruszecki,Prywatny Gabinet Ginekologiczno - Po³o¿niczy Jerzy Gruszecki,True,1.0,1.0,1.0,1.0,1.0
Specjalistyczny Gabinet Ginekologiczny Jan Rochalski,SpecjalistycPzny Gabinet Ginekologiczny Jan Rochalski,False,0.24528301886792453,0.9814880740477038,0.9937106918238993,1.0012578616352201,0.9904761904761905
gabinet ginekologiczny Ewa Szulist,gabinet ginekologiczny Ewa Szulist,True,1.0,1.0,1.0,1.0,1.0
Skowroñska-Tunia Maria - Spec. ginekolog po³o¿nik,Skowroñska-Tunia Maria - Spec. ginekolog po³o¿nik,True,1.0,1.0,1.0,1.0,1.0
Gravi-Med s.c. Grupowa Praktyka Lekarska A. Adamczyk-Niemiec i J. Klement,Gravi-Med s.c. Grupowa Praktyka Lekarska A. Adamczyk-Niemiec i J. Klzement,False,0.9324324324324325,0.9866691015339665,0.9954954954954954,1.0261261261261265,0.9931972789115646
Gabinet Ginekologiczny lek. med. B. Dziewoñska,Gabinet Ginekologiczny lek. med. B. Dziewoñska,True,1.0,1.0,1.0,1.0,1.0
Specjalistyczne Gabinety Lekarskie,Specjalistyczne Gabinety Lekarskie,True,1.0,1.0,1.0,1.0,1.0
Sklep medyczny ZDROWIE,Sklep medyczny ZDROWIE,True,1.0,1.0,1.0,1.0,1.0
SEYKOPol,SEYKOPOL,False,0.75,0.75,0.8333333333333334,0.9333333333333333,0.75
P.P.H.U."TECH-MEDICA" Andrzej Szafrañski,P.P.H.U."TECH-MEDICA" Andrzej Szafrañski,True,1.0,1.0,1.0,1.0,1.0
Logistyka medyczna Logmed,Logistyka medyczna Logmed,True,1.0,1.0,1.0,1.0,1.0
Lubuskie Przedsiêbiorstwo Wielobran¿owe 'ROMAR" Roman Marciniak,Lubuskie Przedsiêbiorstwo Wielobran¿owe 'ROMAR" Roman Marciniak,True,1.0,1.0,1.0,1.0,1.0
Punkt Doboru Protez Amazonka Julita Zawadzka,Punkt Doboru Protez Amazonka Julita Zawadzka,True,1.0,1.0,1.0,1.0,1.0
Life+ Sp. z o.o. Salony Medyczne,Life+ Sp. z o.o. Salony Medyczne,True,1.0,1.0,1.0,1.0,1.0
MEDISQUAD Sp. z o.o.,MEDISQUAD Sp. z o.o.,True,1.0,1.0,1.0,1.0,1.0
Leokadia Bedner Matic-Med.,Leokadia Bedner Matic-Med.,True,1.0,1.0,1.0,1.0,1.0
 Serwmed Naprawa Sprzêtu Medycznego, Serwmed Naprawa Sprzêtu Medycznego,True,1.0,1.0,1.0,1.0,1.0
Krzysztof GwiaŸdziñski PPUH "StaRR",Krzysztof GwiaŸdziñski PPUH "StaRR",True,1.0,1.0,1.0,1.0,1.0
P.H.U. Dental-Med Specjalistyczny Sklep Zaopatrzenia Medycznego,P.H.U. Dental-Med Specjalistyczny Sklep Zaopatrzenia Medycznego,True,1.0,1.0,1.0,1.0,1.0
Daga Med Waldemar Bielecki,Daga Med Waldemar Bielecki,True,1.0,1.0,1.0,1.0,1.0
K2Systems - Jerzy Grum,K2Systems - Jerzy Grum,True,1.0,1.0,1.0,1.0,1.0
BIOPRO,BIOPRO,True,1.0,1.0,1.0,1.0,1.0
Dormed Dorota Kozicka,Dormed Dorota Kozicka,True,1.0,1.0,1.0,1.0,1.0
Intimex sp. z o.o.,Intimex sp. z o.o.,True,1.0,1.0,1.0,1.0,1.0
miraclogs,miraclogs,True,1.0,1.0,1.0,1.0,1.0
Sklep medyczny ORTOMED,Sklep medyczny ORTOMED,True,1.0,1.0,1.0,1.0,1.0
Sklep Medyczny help MED.,Sklep Medyczny help MED.,True,1.0,1.0,1.0,1.0,1.0
Schmidt Ewa lek. stomatolog - Gabinet,Schmidt Ewa lek. stomatolog - Gabinet,True,1.0,1.0,1.0,1.0,1.0
Produkcja Handel Us³ugi "ADAM" Wyroby Ortopedyczne Adam Nowiñski,Produkcja Handel Us³ugi "ADAM" Wyroby Ortopedyczne Adam Nowiñski,True,1.0,1.0,1.0,1.0,1.0
Gabinet Ortopedyczny Miron Termanowski,Gabinet Ortopedyczny Miron Termanowski,True,1.0,1.0,1.0,1.0,1.0
ZEM-Tourist Sp. z o.o.,ZEM-Tourist Sp. z o.o.,True,1.0,1.0,1.0,1.0,1.0
RANIKA Katarzyna Nitsch,RANIKA Katarzyna Nitsch,True,1.0,1.0,1.0,1.0,1.0
Pracownia cyfrowej radiologii stomatologicznej BRODENT,Pracownia cyfrowej radiologii stomatologicznej BRODENT,True,1.0,1.0,1.0,1.0,1.0
Biuro Handlowe Boule Medical AB,Biuro Handlowe Boule Medical Ab,False,0.967741935483871,0.967741935483871,0.978494623655914,1.043010752688172,0.967741935483871
Dar-Med Dariusz Go³owicz,Dar-Med Dariusz Go³owicz,True,1.0,1.0,1.0,1.0,1.0
Ramed,amed,False,0.2,0.8,0.9333333333333332,0.9333333333333332,0.8888888888888888
Mir-Dental Sprzêt Stomatologiczny,Mir-Dental Sprzêt Stomatologiczny,True,1.0,1.0,1.0,1.0,1.0
FIT-MED.,FIT-MED.,True,1.0,1.0,1.0,1.0,1.0
GHN Jakub Wysmyk,GHN Jakub Wysmyk,True,1.0,1.0,1.0,1.0,1.0
Specjalistyczna Firma Ortopedyczna "Orto-Pes",Specjalistyczna Firma Ortopedyczna "Orto-Pes",True,1.0,1.0,1.0,1.0,1.0
PARDEJ-DENTAL,PARDEJ-DENTAL,True,1.0,1.0,1.0,1.0,1.0
ELMEDITECH Szczepan Tereszkiewicz,ELMDITECH Szczepan Tereszkiewicz,False,0.12121212121212122,0.9696969696969697,0.9690656565656566,0.9783459595959596,0.9846153846153847
X-RAY-LABOR,X-RAY-LABOR,True,1.0,1.0,1.0,1.0,1.0
Atest Sp. z o.o,AtestSp.zo.o,False,0.5333333333333333,0.8,0.9333333333333332,0.9666666666666666,0.8888888888888888
kambaby.pl - Kamila Nobis,kambaby.pl - Kamila Nobis,True,1.0,1.0,1.0,1.0,1.0
ABC Anna B³aszczyk-Czy¿,ABC Anna B³aszczyk-Czy¿,True,1.0,1.0,1.0,1.0,1.0
INTEGRAL,INTEGRAL,True,1.0,1.0,1.0,1.0,1.0
Rolvet sp.j. Hurtownia Leków Weterynaryjnych,Rolvet sp.j. Hurtownia Leków Weterynaryjnych,True,1.0,1.0,1.0,1.0,1.0
MBULANS - literatura i sprzêt medyczny,MBULANS - literatura i sprzêt medyczny,True,1.0,1.0,1.0,1.0,1.0
ALIVE Sklep Medyczny,ALIVE Sklep Medyczny,True,1.0,1.0,1.0,1.0,1.0
mdh sp. z o.o.,mdh sp. z o.o.,True,1.0,1.0,1.0,1.0,1.0
PLUS-MED Marzena Matysik-P³omiñska Sklep Medyczno-Ortopedyczny,PLUS-MED Marzena Matysik-P³omiñska Sklep Medyczno-Ortopedyczny,True,1.0,1.0,1.0,1.0,1.0
PPHU RAMCO Produkcja termometrów i lusterek,PPHU RAMCO Produkcja termometrów i lusterek,True,1.0,1.0,1.0,1.0,1.0
Ortostop,Ortostop,True,1.0,1.0,1.0,1.0,1.0
Sklep Medyczny Orto-Med Agnieszka Stepaniak,Sklep Medyczny Orto-Med Agnieszka Stepaniak,True,1.0,1.0,1.0,1.0,1.0
GABINET CHORÓB KRÊGOS£UPA,GABINET CHORÓB KRÊGOS£UPA,True,1.0,1.0,1.0,1.0,1.0
Przedsiêbioretwo Wielobran¿owe GAMA,przedsiêbioretwo wielobran¿owe gama,False,0.8285714285714286,0.8285714285714286,0.822495894909688,0.822495894909688,0.8285714285714286
CHEMO-LAB Przedsiêbiorstwo Handlowo Us³ugowe Arkadiusz Labus,CHEMO-LAB Przedsiêbiorstwo Handlowo Us³ugowe Arkadiusz Labus,True,1.0,1.0,1.0,1.0,1.0
PRESTIGE-DENT Piotr Jaækowski,PRESTIGE-DENT Piotr Jaækowski,True,1.0,1.0,1.0,1.0,1.0
ANEL PHU,ANEL PHU,True,1.0,1.0,1.0,1.0,1.0
"Mar-Optyk Magia Okularów","Mar-Optyk Magia Okularów",True,1.0,1.0,1.0,1.0,1.0
Ryma-Med Ryszard Sroka,Ryma-Med Ryszard Sroka,True,1.0,1.0,1.0,1.0,1.0
e-promo wagi profesjonalne,e-promo wagi profesjonalne,True,1.0,1.0,1.0,1.0,1.0
Sprzêt rehabilitacyjny Ignatowicz s.c.,Sprzêt rehabilitacyjny Ignatowicz s.c.,True,1.0,1.0,1.0,1.0,1.0
Orto-Max Zaopatrzenie ortopedyczne i medyczne,Orto-MaxZaopatrzenieortopedyczneimedyczne,False,0.26666666666666666,0.9111111111111111,0.9703703703703703,0.9940740740740741,0.9534883720930233
ECO-2,ECO-P2,False,0.8333333333333334,0.8611111111111112,0.9444444444444445,0.9666666666666667,0.9090909090909091
Galeria Zdrowia OrtoTech,galeria zdrowia ortotech,False,0.8333333333333334,0.8333333333333334,0.8638888888888889,0.8638888888888889,0.8333333333333334
CITO Krzysztof Tomczak,CITO Krzysztof Tomczak,True,1.0,1.0,1.0,1.0,1.0
ORTHOmedicus Marzanna Brzozowska,ORTHOmedicus Marzanna Brzoowska,False,0.84375,0.96875,0.9895833333333334,1.0166666666666666,0.9841269841269841
RIXMED,RIXMED,True,1.0,1.0,1.0,1.0,1.0
Impladent Polska sp. z o.o.,Impladent Polska sp. z o.o.,True,1.0,1.0,1.0,1.0,1.0
Sk³ad Medyczny Remedium,Skk³ad Medyczny Remedium,False,0.125,0.9600694444444445,0.9861111111111112,0.9888888888888889,0.9787234042553191
QElements WhyCry Mini,QElements WhyCry Mini,True,1.0,1.0,1.0,1.0,1.0
Dar Terapii,DarTerapii,False,0.45454545454545453,0.9090909090909091,0.9696969696969697,0.9787878787878788,0.9523809523809523
Eurosima Poland Magdalena Manka,Eurosima Poland Magdalena Manka,True,1.0,1.0,1.0,1.0,1.0
LUMEN Micha³ Kijewski,LUMENMicha³Kijewski,False,0.3333333333333333,0.9047619047619048,0.9682539682539683,0.9841269841269842,0.95
UNI-MED Zaopatrzenie Medyczne,UNI-MED Zaopatrzenie Medyczne,True,1.0,1.0,1.0,1.0,1.0
Wypo¿yczalnia Sprzêtu Rehabilitacyjnego,Wypo¿yczalnia Sprzêtu Rehabilitacyjnego,True,1.0,1.0,1.0,1.0,1.0
Wypo¿yczalnia Laktatorów,Wypo¿yczalnia Laktatorów,True,1.0,1.0,1.0,1.0,1.0
Zak³ad Optyczny Micha³ Wieczorkowski,Zak³ad Optyczny Micha³ Wieczorkowski,True,1.0,1.0,1.0,1.0,1.0
LBTM sklep medyczny,LBTM sklep medyczny,True,1.0,1.0,1.0,1.0,1.0
REHA-CARE- Sprzêt medyczny,REHA-CARE- Sprzêt medyczny,True,1.0,1.0,1.0,1.0,1.0
P.H.U."TARMED"S.C. Sklep Medyczny,P.H.U."TARMED"S.C. Sklep Medyczny,True,1.0,1.0,1.0,1.0,1.0
Family Life Sp. z o.o.,Family Life Sp. z o.o.,True,1.0,1.0,1.0,1.0,1.0
Zak³ad Ortopedyczny Ko³cz Józef PRO-ORTO,Zak³ad Ortopedyczny Ko³cz Józef PRO-ORTO,True,1.0,1.0,1.0,1.0,1.0
Aura - Jaros³aw Pawelak,Aura-Jaros³awpawelak,False,0.30434782608695654,0.8260869565217391,0.9253623188405796,0.9552173913043478,0.8837209302325582
Artro-Med.,ARTRO-MED.,False,0.4,0.4,0.6,0.64,0.4
Ultraviol sp.j. PietrasPurga³Wójcik,Ultraviol sp.j. PietrasPurga³Wójcik,True,1.0,1.0,1.0,1.0,1.0
MedBon - Internetowy Sklep Medyczny,MedBon-InternetowySklepMedyczny,False,0.34285714285714286,0.8857142857142857,0.9619047619047619,0.9847619047619047,0.9393939393939394
Jacek Wich³acz Inspektor Ochrony Radiologicznej,Jacek Wich³acz Inspektor Ochrony Radiologicznej,True,1.0,1.0,1.0,1.0,1.0
Active-Reh Sprzêt Rehabilitacyjny i Ortopedyczny,Active-Reh Sprzêt Rehabilitacyjny i Ortopedyczny,True,1.0,1.0,1.0,1.0,1.0
TERAPEUCI ¯YCIA Sklep Medyczno - Rehabilitacyjny,TERAPEUCI ¯YCIA Sklep Medyczno - Rehabilitacyjny,True,1.0,1.0,1.0,1.0,1.0
Tech Mix Wyposa¿enie Aptek,Tech Mix Wyposa¿enie Aptek,True,1.0,1.0,1.0,1.0,1.0
Toruñskie Zak³ady Materia³ów Opatrunkowych Dystrybucja Sp. z o.o.,Toruñskie Zak³ady Materia³ów Opatrunkowych Dystrybucja Sp. z o.o.,True,1.0,1.0,1.0,1.0,1.0
Himtech Norbert Wasilewski,himtech norbert wasilewski,False,0.8846153846153846,0.8846153846153846,0.8361204013377925,0.8361204013377925,0.8846153846153846
Aparatura Pomiarowa Janusz Woldañski,Aparatura Pomiarowa Janusz Woldañski,True,1.0,1.0,1.0,1.0,1.0
Sklepy Medyczne,Sklepy Medyzne,False,0.8,0.9333333333333333,0.9777777777777779,1.0022222222222221,0.9655172413793104
F.H.U.P. AVEK sprzêt medyczny czêœci zamienne,F.H.U.P. AVEK SPRZÊT MEDYCZNY CZÊŒCI ZAMIENNE,False,0.37777777777777777,0.37777777777777777,0.5851851851851851,1.165925925925926,0.3333333333333333
audioNOVA Sp. z o.o.,audioNOVA Sp. z o.o.,True,1.0,1.0,1.0,1.0,1.0
PUH DK,Puh Dk,False,0.5,0.5,0.6666666666666666,0.7,0.5
PHPU JANPOL,PHPUJANPOL,False,0.45454545454545453,0.9090909090909091,0.9696969696969697,0.9818181818181818,0.9523809523809523
Sklep Medyczny MONIMED,Sklep Medycfzny MONIMED,False,0.5217391304347826,0.9584120982986768,0.9855072463768115,1.0014492753623188,0.9777777777777777
Sklep medyczny Ma³gorzata Szczepaniak,Sklep medyczny Ma³gorzata Szczepaniak,True,1.0,1.0,1.0,1.0,1.0
Moder Electro,Moder Electro,True,1.0,1.0,1.0,1.0,1.0
Art-Medica Sklep ortopedyczno-medyczny s.c.,Art-Medica Sklep ortopedyczno-medyczny s.c.,True,1.0,1.0,1.0,1.0,1.0
Zak³ad Techniki Medycznej sp. z o.o. Sprzeda¿ i naprawa sprzêtu medycznego,Zak³adTechnikiMedycznejsp.zo.o.Sprzeda¿inaprawasprzêtumedycznego,False,0.24324324324324326,0.8648648648648649,0.954954954954955,0.9819819819819819,0.927536231884058
Tyra Jolanta - Bioptron leczenie bólu zabiegi lecznicze,Tyra Jolanta - Bioptron leczenie bólu zabiegi lecznicze,True,1.0,1.0,1.0,1.0,1.0
Kowsky Sp. z o.o. Produkcja Pomocy Ortopedycznych,Kowsky Sp. z o.o. Produkcja Pomocy Ortopedycznych,True,1.0,1.0,1.0,1.0,1.0
CKD Sprzêt Precyzyjny i Medyczny A. Ksi¹¿kiewicz,CKD Sprzêt Precyzyjny i Medyczny A. Ksi¹¿kiewicz,True,1.0,1.0,1.0,1.0,1.0
Dla Zdrowia Jacek Depta,DlaZdrowiaJacekDepta,False,0.2608695652173913,0.8695652173913043,0.9565217391304347,0.9695652173913043,0.9302325581395349
Kamed-Serwis,Kamed-Serwis,True,1.0,1.0,1.0,1.0,1.0
Centrum Architektury Krajobrazu Novum,Centrum Architektury Krajobrazu Novum,True,1.0,1.0,1.0,1.0,1.0
Bud-Max £ukasz Wojtasik,Bud-Max £ukasz Wojtasik,True,1.0,1.0,1.0,1.0,1.0
Presbud,Presbud,True,1.0,1.0,1.0,1.0,1.0
Zak³ad Produkcyjny Us³ugowy "Sowbet",Zak³ad Produkcyjny Us³ugowy "Sowbet",True,1.0,1.0,1.0,1.0,1.0
CENTRO-BRUK Krzysztof Pajdziñski,Centro-Bruk Krzysztof Pajdziñski,False,0.75,0.75,0.7569444444444445,0.7812500000000001,0.75
Brukowani,Brukowani,True,1.0,1.0,1.0,1.0,1.0
len-mar Marcin Korycki,len-marMarcinKorycki,False,0.4090909090909091,0.9090909090909091,0.9696969696969697,0.990909090909091,0.9523809523809523
Uk³adanie Kostki Brukowej Max-Bruk 20 lat doœwiadczenia,Uk³adanie Kostki Brukowej Max-Bruk 20 lat doœwiadczenia,True,1.0,1.0,1.0,1.0,1.0
HT.RUZAM-PRO,HT.RUZAM-PRO,True,1.0,1.0,1.0,1.0,1.0
KaBa Leszek Kaczyñski,KaBa Leszek Kaczyñski,True,1.0,1.0,1.0,1.0,1.0
Nexbud Jacek Waœko,NEXBUD JACEK WAŒKO,False,0.2777777777777778,0.2777777777777778,0.5185185185185185,0.5666666666666667,0.2777777777777778
P.P.H.U. Press-Bet,P.P.H.U. Press-Bet,True,1.0,1.0,1.0,1.0,1.0
P.H.U. Konbud Konrad Bogucki,P.H.U. Konbud Konrad Bogucki,True,1.0,1.0,1.0,1.0,1.0
P.H.U. Ditrich,P.H.U. Ditrich,True,1.0,1.0,1.0,1.0,1.0
Kostbet - Produkcja i Monta¿ Kostki Brukowej P³otów Betonowych Agata,Kostbet - Produkcja i Monta¿ Kostki Brukowej P³otów Betonowych Agata,True,1.0,1.0,1.0,1.0,1.0
F.H.U. MAS-BUD Karol Zacharek,F.H.U. MAS-BUD Karol Zacharek,True,1.0,1.0,1.0,1.0,1.0
Gran-Tech,Gran-Tech,True,1.0,1.0,1.0,1.0,1.0
Magic Maciej Kobarski,Magic Maciej Kobarski,True,1.0,1.0,1.0,1.0,1.0
BECKER-BUD Us³ugi brukarsko - ogrodnicze,BECKER-BUDUs³ugibrukarsko-ogrodnize,False,0.4,0.875,0.9583333333333334,1.0,0.9333333333333333
CZER-GRANIT Krystian Czerniawski,CZER-GRANIT Krystian Czerniawski,True,1.0,1.0,1.0,1.0,1.0
Firma drogowa BITUMID,Firma drogwa BITUMID,False,0.5238095238095238,0.9523809523809523,0.9841269841269842,1.0,0.975609756097561
Drogotech MKA,Drogoech Mka,False,0.46153846153846156,0.7692307692307693,0.8675213675213675,0.9337606837606838,0.8
 Stone Wojciech Palusiñski, stone wojciech palusiñski,False,0.8846153846153846,0.8846153846153846,0.923076923076923,0.9307692307692307,0.8846153846153846
GEOBUD Lech Olszañski,GEBUDLechOlszañski,False,0.23809523809523808,0.8571428571428571,0.8783068783068783,0.9026455026455026,0.9230769230769231
Zak³ad us³ug remontowo budowlanych,Zask³ad us³ug remontowo budowlanych,False,0.08571428571428572,0.9722448979591838,0.9561624649859944,0.9649299719887956,0.9855072463768116
Garden-Bruk s.c. Jacek Tuszkowski Kamil Tuszkowski,Garden-Bruk s.c. Jacek Tuszkowski Kamil Tuszkowski,True,1.0,1.0,1.0,1.0,1.0
Magnum - Centrum Kostki Brukowej,Magnum - Centrum Kostki Brukowej,True,1.0,1.0,1.0,1.0,1.0
FH Bartoszek sp.j.,FH Bartoszek sp.j.,True,1.0,1.0,1.0,1.0,1.0
Uk³adanie kostki brukowej SOLIDBRUK,Uk³adanie Kostki Brukowej Solidbruk,False,0.7142857142857143,0.7142857142857143,0.7595238095238095,1.0,0.8285714285714286
P.P.H.U. TOM-GRAN Miko³ajski Tomasz,P.P.H.U. TOM-GRAN MIKO£AJSKI TOMASZ,False,0.6,0.6,0.7333333333333334,1.24,0.6
Jatech Przedsiebiorstwo Wielobran¿owe Jacek ¯ywczak,Jatech Przedsiebiorstwo Wielobran¿owe Jacek ¯ywczak,True,1.0,1.0,1.0,1.0,1.0
Piedra Land Polska,Piedra Land Polska,True,1.0,1.0,1.0,1.0,1.0
SEBRUK S.Szast kosztorysy budowlane uk³adanie kostki brukowej,SEBRUK S.Szast kosztorysy budowlane uk³adanie kostki brukowej,True,1.0,1.0,1.0,1.0,1.0
PS-Technika,PS-Technika,True,1.0,1.0,1.0,1.0,1.0
kris-bruk,kris-bruk,True,1.0,1.0,1.0,1.0,1.0
"VIKING" Uslugi Ogulnobudowlane Marcin Stachura,"viking" uslugi ogulnobudowlane marcin stachura,False,0.7872340425531915,0.7872340425531915,0.7140118842246501,0.7426106958021851,0.7872340425531915
Sk³ad Ga³uszka Sp.J.,Sk³ad Ga³uszka Sp.J.,True,1.0,1.0,1.0,1.0,1.0
ALLMAT F.H.U. M. STÊPNIK,ALLMAT F.H.U. M. STÊPNIK,True,1.0,1.0,1.0,1.0,1.0
Bruk Team,Bruk Team,True,1.0,1.0,1.0,1.0,1.0
Zak³ad Budowlany MiM s.c. W³adys³aw Mroszczak Micha³ Mroszczak,Zak³ad Budowlany Mim S.C. W³adys³aw Mroszczak Micha³ Mroszczak,False,0.9516129032258065,0.9516129032258065,0.8632221614725716,1.1231000546746857,0.9516129032258065
Janusz Walczak pphu Bruk,Janusz Walczak Pphu Bruk,False,0.9583333333333334,0.9583333333333334,0.9722222222222223,1.0138888888888888,0.9583333333333334
Firma Handlowo-Transportowa "AS" Andrzej Salawa,firma handlowo-transportowa "as" andrzej salawa,False,0.851063829787234,0.851063829787234,0.8132092198581561,0.8132092198581561,0.851063829787234
KOMPLEKSOWE US£UGI BRUKARSKIE,KOMPLEKSOWE US£UGI BRUKARSKIE,True,1.0,1.0,1.0,1.0,1.0
Kraœnickie Przedsiêbiorstwo Us³ugowe Sp. z o.o.,Kraœnickie Przedsiêbiorstwo Us³ugoweSp. z o.o.,False,0.7872340425531915,0.9787234042553191,0.9711686709836571,1.0749614554424916,0.989247311827957
Lech-Bruk Lech Mêdykowski,lech-bruk lech mêdykowski,False,0.84,0.84,0.8933333333333332,0.8933333333333332,0.84
Us³ugi Brukarskie,Us³ugi Brukarskie,True,1.0,1.0,1.0,1.0,1.0
F.B.P.U. BRUK-BUD Jan Chmura,F.B.P.U. BRUK-BUD Jan Chmura,True,1.0,1.0,1.0,1.0,1.0
Firma Brukarska WIDOK" Brukarstwo,Firma Brukarska WIDOK" Brukarstwo,True,1.0,1.0,1.0,1.0,1.0
BRUKARSTWO Robert Busz,BRUKARSTWO Robert Busz,True,1.0,1.0,1.0,1.0,1.0
FHU " REALITON" Anna Kubicz,FHU " REALITON" ANNA KUBICZ,False,0.7037037037037037,0.7037037037037037,0.8024691358024691,1.1382716049382715,0.7037037037037037
Kompleksowe roboty ziemne,KOMPLEKSOWE ROBOTY ZIEMNE,False,0.12,0.12,0.41333333333333333,0.472,0.08
BRUKTOM,BSRUKTOM,False,0.25,0.890625,0.9583333333333334,0.9625,0.9333333333333333
PHU Kania 3 Krzysztof Kania,PHU KANIA 3 KRZYSZTOF KANIA,False,0.4074074074074074,0.4074074074074074,0.6049382716049383,0.8024691358024691,0.4074074074074074
Filipowicz Robert Firma Drogowo Brukarska,Fialipowicz Robert Firma Drogowo Brukarska,False,0.07142857142857142,0.9767573696145125,0.8335269066976384,0.8668215253581107,0.9879518072289156
Kostka brukowa,Kostka brukowa,True,1.0,1.0,1.0,1.0,1.0
Eko-Bruk 2. Sprzeda¿ uk³adanie kostki brukowej,Eko-Bruk 2. Sprzeda¿ uk³adanie kostki brukowej,True,1.0,1.0,1.0,1.0,1.0
RJ-Bruk-Bud – Rados³aw Jackowiak,RJ-Bruk-Bud – Rados³aw Jackowiak,True,1.0,1.0,1.0,1.0,1.0
,,True,1.0,1.0,1,1.0,1
